frame_idx,class_name,conf,x1,y1,x2,y2,cx,cy
99,fish,0.6587,77.3457,378.0576,127.4245,414.6106,102.3851,396.3341
99,fish,0.6583,326.3181,693.5368,380.3268,735.4359,353.3224,714.4864
99,fish,0.6566,906.0767,696.3265,955.3624,732.4823,930.7196,714.4044
99,fish,0.6535,731.7628,1242.4706,787.4179,1284.8760,759.5903,1263.6733
99,fish,0.6431,492.8865,1194.1862,537.5295,1232.6676,515.2080,1213.4269
99,fish,0.6353,895.3499,1233.6797,947.1765,1275.0787,921.2632,1254.3792
99,fish,0.6034,938.9137,988.7381,983.8420,1021.8811,961.3779,1005.3096
99,fish,0.6005,629.6228,999.0354,679.5229,1031.7610,654.5728,1015.3982
100,fish,0.7930,82.8127,1195.7144,129.3487,1235.0793,106.0807,1215.3969
100,fish,0.7230,304.4395,294.9910,355.4848,332.7721,329.9622,313.8815
100,fish,0.7125,701.5853,278.8864,755.9234,318.4452,728.7543,298.6658
100,fish,0.7107,225.5316,953.8690,272.9920,991.4867,249.2618,972.6779
100,fish,0.7036,310.1057,970.7856,363.2335,1009.6723,336.6696,990.2289
100,fish,0.6840,748.3442,649.0406,800.0370,699.1677,774.1906,674.1042
100,fish,0.6828,494.8529,1202.0462,537.5004,1238.9518,516.1767,1220.4990
100,fish,0.6776,971.5824,408.7549,1018.0650,444.0096,994.8237,426.3823
100,fish,0.6711,208.8836,677.8031,261.4823,720.2028,235.1830,699.0029
100,fish,0.6545,77.6684,371.0719,128.6008,408.5985,103.1346,389.8352
100,fish,0.6528,731.5549,1241.9938,787.8694,1284.6331,759.7122,1263.3135
100,fish,0.6497,907.0119,696.7039,955.4906,732.9354,931.2512,714.8196
100,fish,0.6263,895.2483,1233.7579,947.4848,1275.4860,921.3665,1254.6219
100,fish,0.6144,326.3402,693.6177,379.5507,737.4673,352.9455,715.5425
100,fish,0.6142,938.3401,988.3514,984.1879,1022.3374,961.2640,1005.3444
100,fish,0.5959,629.5494,999.2117,678.5380,1031.8508,654.0437,1015.5312
101,fish,0.7999,80.2512,1188.9229,125.2912,1226.0706,102.7712,1207.4968
101,fish,0.7718,225.6279,970.5738,272.8779,1005.2254,249.2529,987.8996
101,fish,0.7363,304.0676,291.5638,356.3894,330.0987,330.2285,310.8313
101,fish,0.7323,78.9396,366.5031,129.3060,403.8031,104.1228,385.1531
101,fish,0.7060,312.1455,975.0056,364.8001,1013.4952,338.4728,994.2504
101,fish,0.6988,493.3012,1207.8852,537.6058,1245.1460,515.4535,1226.5156
101,fish,0.6893,700.2597,279.4430,755.2940,318.2299,727.7769,298.8364
101,fish,0.6758,971.3378,408.8223,1017.9296,443.9943,994.6337,426.4083
101,fish,0.6684,209.2301,673.3849,260.6287,717.0143,234.9294,695.1996
101,fish,0.6551,731.9202,1242.0717,787.9943,1284.5983,759.9573,1263.3350
101,fish,0.6408,907.1621,696.7966,955.5876,732.9282,931.3748,714.8624
101,fish,0.6232,895.2425,1233.7199,947.1152,1275.5245,921.1788,1254.6222
101,fish,0.6123,938.2522,988.2762,984.2866,1022.5333,961.2694,1005.4048
101,fish,0.6046,744.1225,653.7865,797.9872,704.4286,771.0548,679.1075
101,fish,0.5997,320.7204,692.1359,374.7871,737.8063,347.7537,714.9711
101,fish,0.5877,629.3773,998.7356,678.7794,1031.8712,654.0783,1015.3034
102,fish,0.7786,79.9883,1179.2382,123.9828,1217.3021,101.9856,1198.2701
102,fish,0.7283,313.6159,978.2480,366.6319,1017.6440,340.1239,997.9460
102,fish,0.7203,304.1534,291.2472,356.3582,329.7012,330.2558,310.4742
102,fish,0.7138,700.6747,278.5172,755.6947,316.2596,728.1847,297.3884
102,fish,0.7095,222.7086,981.3567,271.0946,1016.8661,246.9016,999.1114
102,fish,0.6758,77.5528,363.6613,126.2398,400.3708,101.8963,382.0161
102,fish,0.6706,971.3738,408.8839,1017.8138,444.0786,994.5938,426.4812
102,fish,0.6516,732.6968,1242.6466,788.2859,1284.7401,760.4914,1263.6934
102,fish,0.6366,907.1677,696.6774,955.8501,732.9349,931.5089,714.8062
102,fish,0.6231,895.3019,1233.8681,946.6131,1275.4187,920.9575,1254.6434
102,fish,0.6168,209.3943,671.2666,261.7283,714.0778,235.5613,692.6722
102,fish,0.6125,491.0750,1214.1127,536.3344,1252.2839,513.7047,1233.1983
102,fish,0.6094,938.2991,988.3805,984.2688,1022.3718,961.2839,1005.3762
102,fish,0.5890,740.7965,657.2297,795.4272,711.3010,768.1118,684.2653
102,fish,0.5815,629.0429,998.5055,678.8608,1031.8090,653.9518,1015.1572
102,fish,0.5319,324.3803,680.3276,382.0376,731.3580,353.2089,705.8428
103,fish,0.7342,304.2719,291.7705,355.9164,330.1169,330.0941,310.9437
103,fish,0.7236,80.7779,1174.7924,125.3021,1212.3197,103.0400,1193.5560
103,fish,0.7033,315.5308,981.2984,368.4809,1022.1356,342.0059,1001.7170
103,fish,0.6858,702.0774,277.2683,755.9639,315.0058,729.0207,296.1370
103,fish,0.6711,227.3614,987.5490,272.8674,1020.8678,250.1144,1004.2084
103,fish,0.6595,971.9562,409.3795,1018.0138,443.9213,994.9850,426.6504
103,fish,0.6556,337.9074,678.5430,385.8872,720.2265,361.8973,699.3848
103,fish,0.6538,487.8064,1219.6804,535.2898,1258.7249,511.5481,1239.2026
103,fish,0.6440,906.7818,696.5361,955.5089,732.9352,931.1454,714.7356
103,fish,0.6381,74.3184,356.6971,122.1581,395.2358,98.2382,375.9664
103,fish,0.6375,733.1984,1243.4984,788.0503,1284.6485,760.6244,1264.0734
103,fish,0.6323,209.4843,669.4259,263.5443,712.7301,236.5143,691.0780
103,fish,0.6257,894.9053,1233.7585,945.8112,1275.3260,920.3583,1254.5422
103,fish,0.5973,938.7987,988.4448,984.2734,1022.2225,961.5361,1005.3336
103,fish,0.5917,739.9036,670.4706,792.5751,721.6773,766.2393,696.0740
103,fish,0.5739,629.6097,998.3265,679.5930,1031.3795,654.6014,1014.8530
104,fish,0.7405,738.1713,682.8268,791.2156,731.8327,764.6935,707.3297
104,fish,0.7032,305.7301,295.0317,357.1953,332.9002,331.4627,313.9660
104,fish,0.7020,75.5158,353.8508,125.7400,393.2636,100.6279,373.5572
104,fish,0.6898,315.8901,982.9631,369.1796,1024.0301,342.5348,1003.4966
104,fish,0.6804,356.0492,665.7918,408.9514,709.6833,382.5003,687.7375
104,fish,0.6769,702.1634,276.6243,755.8062,314.4161,728.9848,295.5202
104,fish,0.6617,489.4940,1227.2032,536.1353,1265.5951,512.8147,1246.3992
104,fish,0.6571,972.2121,409.3594,1018.3974,444.1099,995.3047,426.7346
104,fish,0.6531,211.2278,668.2058,265.1628,711.4934,238.1953,689.8496
104,fish,0.6495,906.7787,696.4826,955.5025,733.1318,931.1406,714.8072
104,fish,0.6450,733.3338,1243.0761,788.0901,1284.3535,760.7120,1263.7148
104,fish,0.6234,894.9571,1233.6896,946.2040,1275.3159,920.5806,1254.5027
104,fish,0.6144,230.1102,989.0193,273.2138,1021.4823,251.6620,1005.2508
104,fish,0.6126,80.2401,1172.5808,121.7845,1206.8486,101.0123,1189.7147
104,fish,0.5924,938.6143,988.0626,984.5154,1022.3375,961.5648,1005.2001
104,fish,0.5714,629.9696,998.5755,679.6430,1031.2096,654.8063,1014.8925
105,fish,0.7247,737.3898,687.8583,789.9051,734.0188,763.6475,710.9385
105,fish,0.6835,491.9079,1225.2802,537.2369,1263.4160,514.5724,1244.3481
105,fish,0.6828,304.7403,302.1616,353.1105,337.2293,328.9254,319.6955
105,fish,0.6738,76.5746,341.1158,124.6649,381.2550,100.6197,361.1854
105,fish,0.6737,701.6471,276.6581,755.5704,314.9103,728.6088,295.7842
105,fish,0.6555,80.2881,1172.4934,121.9562,1207.2433,101.1222,1189.8683
105,fish,0.6553,315.9047,984.0811,368.0469,1023.9115,341.9758,1003.9963
105,fish,0.6544,212.4267,667.6564,265.9336,710.2464,239.1802,688.9514
105,fish,0.6495,906.9446,696.4985,955.5468,733.1035,931.2457,714.8010
105,fish,0.6476,972.0042,409.6934,1018.0435,444.1641,995.0238,426.9287
105,fish,0.6461,733.6104,1242.9825,788.1383,1284.2701,760.8744,1263.6263
105,fish,0.6378,374.7580,654.0180,428.2249,701.2248,401.4914,677.6214
105,fish,0.6241,894.9566,1233.8951,946.4401,1275.1480,920.6984,1254.5215
105,fish,0.6167,232.6767,978.2046,278.4867,1014.5829,255.5817,996.3938
105,fish,0.5991,938.8541,988.3853,984.0044,1022.1605,961.4292,1005.2729
105,fish,0.5695,630.1980,998.3238,680.1331,1031.4177,655.1656,1014.8707
106,fish,0.7264,76.1466,327.6310,125.8368,369.4621,100.9917,348.5466
106,fish,0.7147,490.2358,1217.7291,536.7107,1254.6874,513.4733,1236.2083
106,fish,0.6973,739.1851,688.0665,791.5602,734.7668,765.3727,711.4167
106,fish,0.6931,300.4456,312.7694,355.4660,353.2320,327.9558,333.0007
106,fish,0.6912,701.6269,277.2184,756.4955,316.2617,729.0612,296.7400
106,fish,0.6814,80.8322,1172.3031,121.9382,1207.0845,101.3852,1189.6938
106,fish,0.6755,315.8830,987.2020,369.6189,1028.3380,342.7510,1007.7700
106,fish,0.6591,212.3259,667.2153,265.9670,710.0168,239.1465,688.6161
106,fish,0.6512,732.4215,1242.6317,788.1338,1284.3929,760.2776,1263.5123
106,fish,0.6486,971.9599,409.5918,1018.1135,444.3629,995.0367,426.9773
106,fish,0.6454,906.5545,696.5183,955.2560,733.0535,930.9052,714.7859
106,fish,0.6449,394.7781,640.7202,451.0072,688.8559,422.8927,664.7881
106,fish,0.6201,240.6241,968.1567,282.2444,1003.6256,261.4343,985.8911
106,fish,0.6151,894.2269,1233.3834,946.6772,1275.2430,920.4520,1254.3132
106,fish,0.5934,938.7070,988.6018,983.9960,1022.1396,961.3515,1005.3707
106,fish,0.5808,630.0306,998.6497,680.4829,1031.7730,655.2567,1015.2114
107,fish,0.7509,298.4655,331.5727,355.5615,374.8672,327.0135,353.2200
107,fish,0.7111,77.5703,315.8194,126.7289,356.3483,102.1496,336.0839
107,fish,0.7046,701.7242,278.1545,756.5499,317.3764,729.1371,297.7654
107,fish,0.7003,313.9061,987.4941,366.8795,1027.3787,340.3928,1007.4364
107,fish,0.6826,419.9918,628.2017,473.0539,676.9473,446.5228,652.5745
107,fish,0.6687,244.2244,954.6891,286.3317,989.3584,265.2781,972.0237
107,fish,0.6535,213.0570,666.4755,266.5016,709.0214,239.7793,687.7485
107,fish,0.6502,732.7327,1242.3750,788.0465,1284.2601,760.3896,1263.3176
107,fish,0.6421,906.8071,696.2844,956.1682,733.0204,931.4876,714.6524
107,fish,0.6367,971.5739,409.9140,1018.1429,444.6898,994.8584,427.3019
107,fish,0.6341,80.6303,1173.5893,121.6838,1209.3793,101.1570,1191.4843
107,fish,0.6202,741.4297,686.2954,797.1253,735.2201,769.2775,710.7578
107,fish,0.6162,893.2655,1233.5727,945.3254,1275.5937,919.2954,1254.5832
107,fish,0.6034,488.7205,1211.8709,535.4926,1249.7016,512.1065,1230.7863
107,fish,0.5961,938.5350,988.7310,983.6976,1022.3505,961.1163,1005.5407
107,fish,0.5778,630.3007,998.4734,680.7034,1031.4548,655.5021,1014.9641
108,fish,0.7727,300.9799,353.2584,355.7716,396.5398,328.3758,374.8991
108,fish,0.7230,311.8533,985.9764,364.5003,1026.4609,338.1768,1006.2187
108,fish,0.7115,79.4952,303.6107,127.2260,343.4330,103.3606,323.5219
108,fish,0.7071,700.2932,278.1485,756.2313,318.1934,728.2623,298.1709
108,fish,0.6826,240.0447,943.8249,285.4337,979.7719,262.7392,961.7984
108,fish,0.6503,732.6013,1242.4787,787.7365,1284.1158,760.1689,1263.2972
108,fish,0.6416,906.9211,696.5782,955.8726,733.1813,931.3969,714.8798
108,fish,0.6412,441.2612,615.7743,493.8398,665.1341,467.5505,640.4542
108,fish,0.6404,80.2102,1173.6205,122.2407,1210.1947,101.2254,1191.9076
108,fish,0.6353,488.6510,1216.7306,536.2522,1254.9955,512.4516,1235.8630
108,fish,0.6305,971.0225,410.0038,1018.0612,445.2192,994.5419,427.6115
108,fish,0.6205,214.8566,665.5690,268.4827,706.6718,241.6697,686.1204
108,fish,0.6169,742.8555,684.3652,799.8595,734.6774,771.3575,709.5213
108,fish,0.6141,892.8004,1233.6610,944.9165,1275.6807,918.8585,1254.6708
108,fish,0.5940,938.4448,988.9491,983.4000,1022.3823,960.9224,1005.6657
108,fish,0.5809,630.5335,998.9431,680.5813,1031.1543,655.5574,1015.0487
109,fish,0.7301,300.1558,368.5578,354.9428,411.5552,327.5493,390.0565
109,fish,0.7083,310.8095,984.5315,362.8610,1025.3748,336.8353,1004.9532
109,fish,0.6958,79.8758,289.9975,128.4327,329.2555,104.1542,309.6265
109,fish,0.6956,82.5306,1181.0982,124.1677,1216.0823,103.3491,1198.5903
109,fish,0.6919,217.8809,663.4104,272.7014,705.3389,245.2912,684.3746
109,fish,0.6898,701.1669,278.4340,756.6030,318.2919,728.8849,298.3629
109,fish,0.6881,491.5682,1229.1145,537.4776,1264.3104,514.5229,1246.7125
109,fish,0.6669,462.2565,607.1799,515.9690,657.2807,489.1128,632.2303
109,fish,0.6515,732.5149,1242.2775,788.0360,1284.2731,760.2755,1263.2753
109,fish,0.6391,907.3429,696.7999,956.0342,733.1737,931.6886,714.9868
109,fish,0.6335,740.6206,682.5756,798.2939,731.5615,769.4572,707.0685
109,fish,0.6317,233.4472,939.2151,281.8350,976.7145,257.6411,957.9648
109,fish,0.6187,970.9807,410.1594,1018.1242,445.5813,994.5524,427.8704
109,fish,0.6183,892.5559,1233.7917,944.2236,1275.6329,918.3897,1254.7123
109,fish,0.6033,938.4680,989.0957,983.3599,1022.4526,960.9140,1005.7742
109,fish,0.5860,630.6454,999.0937,680.7694,1031.3242,655.7074,1015.2090
110,fish,0.8031,85.5851,1189.9442,129.8307,1224.8364,107.7079,1207.3903
110,fish,0.7319,479.5718,604.9307,532.5611,652.2988,506.0665,628.6147
110,fish,0.7154,702.4253,278.8386,757.2202,317.2693,729.8227,298.0539
110,fish,0.7109,301.2655,383.6758,353.5084,424.4311,327.3869,404.0535
110,fish,0.6907,217.9961,661.2341,272.5578,705.0469,245.2770,683.1405
110,fish,0.6775,82.6756,279.7564,130.8606,315.7753,106.7681,297.7658
110,fish,0.6563,731.7697,1241.6664,788.1097,1284.6802,759.9397,1263.1733
110,fish,0.6428,906.4656,696.4811,955.7273,733.3741,931.0965,714.9276
110,fish,0.6426,311.0597,983.2506,362.0351,1023.4154,336.5474,1003.3330
110,fish,0.6242,892.2849,1233.6013,944.0207,1275.6734,918.1528,1254.6373
110,fish,0.6226,492.5697,1237.7887,538.5074,1272.4154,515.5385,1255.1021
110,fish,0.6175,741.0856,680.8792,799.3283,732.0890,770.2070,706.4841
110,fish,0.6052,230.6223,936.1861,278.7005,974.9659,254.6614,955.5760
110,fish,0.6031,970.4679,410.3787,1017.7958,445.6962,994.1319,428.0374
110,fish,0.5831,938.7196,988.9189,983.6455,1022.1757,961.1825,1005.5473
110,fish,0.5698,630.4104,999.1790,680.4607,1030.9603,655.4355,1015.0696
111,fish,0.7236,87.3905,1195.9399,132.4292,1232.8264,109.9099,1214.3831
111,fish,0.7100,702.7559,279.3977,757.5152,317.3064,730.1356,298.3520
111,fish,0.6957,218.2304,661.7591,272.8509,705.2447,245.5406,683.5019
111,fish,0.6821,485.0713,608.1528,536.8710,656.5759,510.9712,632.3643
111,fish,0.6614,731.8168,1241.7127,788.0247,1284.5640,759.9207,1263.1383
111,fish,0.6549,738.8089,677.9152,797.2822,728.3452,768.0456,703.1302
111,fish,0.6539,297.6297,391.9878,348.2331,431.3818,322.9314,411.6848
111,fish,0.6537,489.7263,1244.2190,537.4848,1279.6370,513.6056,1261.9280
111,fish,0.6532,82.4439,275.9213,129.7699,311.4174,106.1069,293.6694
111,fish,0.6436,906.5523,696.4889,955.8403,733.4390,931.1963,714.9640
111,fish,0.6248,310.8671,982.1672,360.9947,1020.7791,335.9309,1001.4732
111,fish,0.6228,892.2281,1233.6496,943.8500,1275.6446,918.0390,1254.6471
111,fish,0.6198,228.7674,934.9481,276.6395,974.7092,252.7034,954.8286
111,fish,0.6174,970.1362,410.1568,1017.8178,445.7235,993.9770,427.9401
111,fish,0.5842,938.6506,989.3865,983.0792,1022.2430,960.8649,1005.8147
111,fish,0.5705,630.3239,998.9997,680.3626,1031.1113,655.3433,1015.0555
112,fish,0.7923,87.2457,1207.9262,129.9963,1242.3911,108.6210,1225.1586
112,fish,0.7018,702.3073,279.2220,757.3519,317.2733,729.8296,298.2477
112,fish,0.6726,217.6683,663.0209,272.8706,705.3596,245.2694,684.1902
112,fish,0.6647,744.3405,670.3264,801.8061,719.4277,773.0733,694.8770
112,fish,0.6645,731.5130,1241.8886,787.8145,1284.7040,759.6638,1263.2963
112,fish,0.6502,229.3802,931.9855,276.3650,973.3848,252.8726,952.6852
112,fish,0.6453,299.2416,390.2014,351.3515,428.9399,325.2965,409.5706
112,fish,0.6395,84.2248,277.7829,130.2805,311.0104,107.2527,294.3967
112,fish,0.6388,310.8071,982.2818,359.1631,1020.9535,334.9851,1001.6177
112,fish,0.6345,906.6783,696.7945,955.7062,733.3332,931.1922,715.0638
112,fish,0.6256,892.0709,1233.6557,943.9307,1275.5799,918.0008,1254.6178
112,fish,0.6221,485.8912,611.8374,538.1649,661.9895,512.0280,636.9134
112,fish,0.6148,488.7189,1247.7608,538.3014,1284.5109,513.5101,1266.1359
112,fish,0.5995,970.2238,410.3679,1017.9000,446.0065,994.0619,428.1872
112,fish,0.5764,630.3955,998.8559,680.1776,1031.3407,655.2865,1015.0983
112,fish,0.5681,939.0433,989.0447,983.7171,1022.2647,961.3802,1005.6547
113,fish,0.7418,302.7847,387.2858,353.6110,426.1271,328.1979,406.7065
113,fish,0.7173,228.1587,925.8930,276.2882,965.8388,252.2235,945.8659
113,fish,0.6911,701.6705,278.5715,757.5405,317.0580,729.6055,297.8147
113,fish,0.6793,83.0665,1214.4005,128.2340,1251.4181,105.6503,1232.9093
113,fish,0.6635,484.8646,618.8519,536.8571,667.3571,510.8609,643.1045
113,fish,0.6620,746.3837,652.8160,801.5815,706.1537,773.9826,679.4849
113,fish,0.6619,731.6643,1241.6802,788.0792,1284.9265,759.8717,1263.3033
113,fish,0.6484,214.5710,666.3261,270.8807,708.8952,242.7259,687.6107
113,fish,0.6438,311.0705,982.7386,359.5877,1021.2841,335.3291,1002.0114
113,fish,0.6378,907.1445,696.8185,956.1050,733.0800,931.6248,714.9492
113,fish,0.6367,84.7233,277.2920,130.9464,310.0864,107.8348,293.6892
113,fish,0.6237,892.0818,1233.8567,943.6891,1275.5514,917.8855,1254.7040
113,fish,0.5968,970.0379,410.2745,1017.9821,446.0210,994.0100,428.1477
113,fish,0.5926,492.6906,1250.6312,539.5678,1287.0837,516.1292,1268.8575
113,fish,0.5801,939.3513,988.8215,984.2616,1022.1774,961.8064,1005.4995
113,fish,0.5781,629.8218,998.6959,679.5349,1031.4791,654.6783,1015.0875
114,fish,0.7146,747.1919,638.7273,800.9663,692.0974,774.0791,665.4124
114,fish,0.7119,309.1861,383.7907,360.9002,422.9865,335.0431,403.3886
114,fish,0.7016,230.9000,914.2748,279.0491,952.1672,254.9745,933.2210
114,fish,0.6914,702.5151,278.5564,757.4985,316.8250,730.0068,297.6907
114,fish,0.6668,218.3658,670.1523,274.7528,710.1892,246.5593,690.1707
114,fish,0.6539,731.8570,1242.0918,788.0507,1284.5648,759.9539,1263.3283
114,fish,0.6503,82.6705,1224.5855,127.1509,1261.8359,104.9107,1243.2107
114,fish,0.6473,487.6279,633.5397,538.6922,680.1489,513.1600,656.8443
114,fish,0.6406,907.1557,696.8120,956.1379,732.9735,931.6468,714.8927
114,fish,0.6404,311.7792,986.2200,359.4058,1023.3417,335.5925,1004.7809
114,fish,0.6249,892.3863,1234.1992,943.4270,1275.3814,917.9066,1254.7903
114,fish,0.6236,88.8141,279.6972,134.5456,311.2679,111.6799,295.4826
114,fish,0.6208,495.1494,1246.1102,541.3410,1284.1418,518.2452,1265.1260
114,fish,0.6014,971.7368,411.8159,1020.6900,447.3251,996.2134,429.5705
114,fish,0.6000,938.6351,989.1277,983.2277,1022.3499,960.9314,1005.7388
114,fish,0.5685,629.9748,998.3080,679.4236,1031.4174,654.6992,1014.8627
115,fish,0.7761,484.2296,651.4946,536.5037,697.0275,510.3667,674.2610
115,fish,0.7491,229.4625,907.5799,277.2498,947.7608,253.3561,927.6703
115,fish,0.6920,701.7090,278.0745,756.9312,316.4515,729.3201,297.2630
115,fish,0.6876,317.9472,376.1423,371.5515,418.8443,344.7494,397.4933
115,fish,0.6863,83.1150,1226.5865,128.0888,1262.5797,105.6019,1244.5831
115,fish,0.6697,745.0933,625.5964,800.7741,678.6307,772.9337,652.1136
115,fish,0.6600,95.4176,285.1572,137.2297,316.5481,116.3237,300.8526
115,fish,0.6587,220.5678,674.3476,276.0989,715.3645,248.3333,694.8560
115,fish,0.6530,731.4429,1241.8752,787.8292,1284.6511,759.6360,1263.2632
115,fish,0.6441,494.3922,1241.6584,540.3544,1278.8019,517.3733,1260.2302
115,fish,0.6405,310.9677,988.6286,358.7652,1026.1625,334.8664,1007.3955
115,fish,0.6369,907.3496,696.6709,956.1487,732.8231,931.7491,714.7470
115,fish,0.6253,892.2529,1233.5167,944.2726,1275.3525,918.2627,1254.4346
115,fish,0.6037,938.5885,988.9880,983.4452,1022.3734,961.0168,1005.6807
115,fish,0.5937,972.2453,412.2850,1020.8853,447.9190,996.5653,430.1020
115,fish,0.5709,628.6261,997.5863,680.0664,1030.7832,654.3463,1014.1847
116,fish,0.7468,483.5449,668.4846,533.5446,712.8217,508.5448,690.6532
116,fish,0.7322,227.6842,910.7596,275.0987,950.1475,251.3914,930.4536
116,fish,0.6886,702.3834,277.5689,756.8957,316.0551,729.6396,296.8120
116,fish,0.6740,220.8923,678.7368,273.6460,718.7424,247.2691,698.7396
116,fish,0.6639,333.9115,365.7714,385.4115,406.8228,359.6615,386.2971
116,fish,0.6592,494.7012,1236.8391,540.2080,1273.7143,517.4546,1255.2767
116,fish,0.6588,309.9328,990.7244,358.4890,1027.8731,334.2109,1009.2987
116,fish,0.6569,731.7437,1241.7843,788.1125,1284.6205,759.9281,1263.2024
116,fish,0.6409,907.1359,696.3671,956.2886,732.6727,931.7122,714.5199
116,fish,0.6299,746.8860,614.8019,799.3331,666.2642,773.1096,640.5330
116,fish,0.6286,891.1432,1233.9450,942.3096,1275.3262,916.7264,1254.6356
116,fish,0.6060,938.5743,989.0099,983.2944,1022.3223,960.9343,1005.6661
116,fish,0.5915,94.0693,287.2752,139.8877,322.6558,116.9785,304.9655
116,fish,0.5848,84.4967,1228.9736,128.2055,1263.8014,106.3511,1246.3875
116,fish,0.5835,972.7876,412.3265,1021.2667,447.7884,997.0272,430.0574
116,fish,0.5666,629.4513,998.0882,679.1221,1031.3917,654.2867,1014.7400
117,fish,0.7080,219.8321,682.0287,275.4488,725.0782,247.6405,703.5535
117,fish,0.7000,351.1418,353.7273,405.9922,396.5508,378.5670,375.1390
117,fish,0.6954,478.7107,682.5672,532.4148,731.1768,505.5627,706.8720
117,fish,0.6842,224.9143,917.4885,273.2815,957.1765,249.0979,937.3325
117,fish,0.6834,703.0042,277.8442,757.1833,316.2275,730.0938,297.0358
117,fish,0.6755,745.3431,612.0970,799.1277,663.7719,772.2354,637.9344
117,fish,0.6688,99.7016,289.4294,145.1795,322.7479,122.4405,306.0887
117,fish,0.6605,495.4131,1236.7114,540.2774,1273.1268,517.8452,1254.9191
117,fish,0.6527,731.9677,1242.0521,788.1050,1284.5639,760.0363,1263.3080
117,fish,0.6414,907.4926,696.1869,956.9113,732.6045,932.2020,714.3957
117,fish,0.6317,890.3757,1233.6701,941.9722,1275.2063,916.1739,1254.4382
117,fish,0.6316,309.7765,989.3743,359.7394,1028.3984,334.7579,1008.8864
117,fish,0.6069,938.6011,989.0245,983.2829,1022.3209,960.9420,1005.6727
117,fish,0.6018,83.4892,1228.0892,127.9856,1263.4696,105.7374,1245.7794
117,fish,0.5922,972.3982,412.1906,1020.8939,447.6614,996.6460,429.9260
117,fish,0.5639,629.5770,998.0572,679.3185,1031.3255,654.4477,1014.6913
118,fish,0.7084,366.2119,343.6477,420.2884,385.1817,393.2502,364.4147
118,fish,0.6952,703.5039,278.3293,757.8286,317.0623,730.6663,297.6958
118,fish,0.6930,225.0452,929.7311,272.2197,969.4831,248.6325,949.6071
118,fish,0.6847,218.8653,687.2884,274.2088,729.9467,246.5371,708.6176
118,fish,0.6550,84.7051,1223.8820,129.7396,1259.0293,107.2224,1241.4556
118,fish,0.6445,732.0602,1241.8938,788.2938,1284.6136,760.1770,1263.2537
118,fish,0.6421,742.1298,614.2162,797.0345,663.8159,769.5821,639.0161
118,fish,0.6384,907.5268,696.2882,956.8805,732.6343,932.2037,714.4612
118,fish,0.6304,890.3157,1233.4212,942.0499,1275.2669,916.1828,1254.3441
118,fish,0.6193,491.7389,1243.0857,538.5501,1279.5423,515.1445,1261.3140
118,fish,0.6147,106.8043,292.6398,154.5008,329.4166,130.6525,311.0282
118,fish,0.6144,308.9411,982.8175,358.0653,1023.8588,333.5032,1003.3382
118,fish,0.6092,938.7642,989.0073,983.2558,1022.2156,961.0100,1005.6115
118,fish,0.6070,477.2738,694.6186,531.6413,738.3828,504.4576,716.5007
118,fish,0.5913,972.3582,412.1845,1020.8719,447.7818,996.6150,429.9831
118,fish,0.5602,629.4906,997.9481,679.4185,1031.3001,654.4546,1014.6241
119,fish,0.7271,225.3756,941.7944,273.8793,981.2863,249.6275,961.5404
119,fish,0.7257,737.8226,618.9169,795.4411,669.3560,766.6318,644.1365
119,fish,0.6947,386.1485,338.8626,440.3205,380.6428,413.2345,359.7527
119,fish,0.6883,704.6678,279.2583,759.2246,318.2150,731.9462,298.7366
119,fish,0.6580,216.8459,691.8853,271.9111,734.4288,244.3785,713.1570
119,fish,0.6555,83.6113,1218.7395,128.7190,1255.5811,106.1652,1237.1603
119,fish,0.6456,732.4250,1241.6565,788.3924,1284.6719,760.4087,1263.1642
119,fish,0.6401,907.5897,696.5051,956.5004,732.7348,932.0450,714.6199
119,fish,0.6306,890.4586,1233.6813,941.4633,1275.0929,915.9609,1254.3871
119,fish,0.6264,480.9362,697.6234,531.5297,739.6237,506.2330,718.6236
119,fish,0.6162,938.5147,988.9781,983.3653,1022.2534,960.9400,1005.6158
119,fish,0.6019,488.4396,1248.1496,538.4820,1285.1612,513.4608,1266.6554
119,fish,0.5886,307.2142,977.6053,354.7115,1017.5567,330.9629,997.5810
119,fish,0.5874,972.4072,411.9780,1021.2752,447.5183,996.8412,429.7481
119,fish,0.5798,628.7906,997.7853,680.0097,1030.6891,654.4001,1014.2372
119,fish,0.5784,116.7461,295.4893,163.7058,331.0425,140.2259,313.2659
120,fish,0.7072,406.4382,337.6404,461.9929,379.4759,434.2156,358.5582
120,fish,0.7042,224.1462,953.0873,271.2003,988.6111,247.6733,970.8492
120,fish,0.6725,706.1630,281.1308,760.8256,319.0658,733.4943,300.0983
120,fish,0.6600,737.1043,624.3514,794.7167,675.1825,765.9105,649.7669
120,fish,0.6526,732.5793,1242.3630,788.1081,1284.9271,760.3437,1263.6450
120,fish,0.6396,126.8336,295.0528,173.0139,330.2703,149.9237,312.6616
120,fish,0.6371,214.2834,692.1160,269.3724,735.9449,241.8279,714.0305
120,fish,0.6366,306.6641,971.2741,352.5038,1007.2383,329.5839,989.2562
120,fish,0.6300,890.4030,1233.5891,942.1648,1275.5740,916.2839,1254.5815
120,fish,0.6296,84.8568,1220.8060,128.6674,1258.8604,106.7621,1239.8332
120,fish,0.6291,907.8689,697.0470,956.0097,732.8860,931.9393,714.9665
